Model,Learning Rate,Epochs,Weight Decay,Hidden Channels,MSE,Torch MSE,MAE,R2,RMSE,EV Score
GIN,0.0005,500,0.005,32,6231.3677,6231.36767578125,55.39679,-0.9238900696416077,78.93901,0.18991491695245108
GCN,0.0005,500,0.005,64,1108.0985,1108.0985107421875,23.719603,0.6293961721850367,33.288113,0.6295306185881296
GAT,0.0005,500,0.005,64,1285.164,1285.1640625,23.042517,0.5732955626281007,35.849182,0.5733395765225092
GraphSAGE,0.0005,500,0.005,64,84.33088,84.33087158203125,6.6328397,0.9711035234443518,9.183185,0.9711185644070307
GIN,0.0005,500,0.005,64,5159.138,5159.13818359375,51.94406,-0.5902173793261809,71.82714,0.33593866725762683
GCN,0.0005,500,0.005,128,867.0279,867.0279541015625,21.16911,0.7180295923720497,29.445337,0.7181565463542938
GAT,0.0005,500,0.005,128,839.2835,839.2836303710938,17.389048,0.7306478107631578,28.97039,0.7306484480698904
GraphSAGE,0.0005,500,0.005,128,32.311016,32.31101608276367,4.074203,0.9890261811678626,5.684278,0.9890288809935252
GIN,0.0005,500,0.005,128,4051.2996,4051.2998046875,47.199123,-0.2590635234595385,63.64982,0.43943120042483014
GCN,0.0005,500,0.005,256,553.45636,553.4562377929688,16.816343,0.8256563340202977,23.525654,0.8260960678259531
GAT,0.0005,500,0.005,256,838.06256,838.0626831054688,15.081725,0.7462406564128652,28.94931,0.7462412615617117
GraphSAGE,0.0005,500,0.005,256,7.456478,7.456477165222168,1.9000387,0.9974735514371088,2.7306552,0.9974762350320816
GIN,0.0005,500,0.005,256,2816.3376,2816.33740234375,39.674885,0.09765449057498594,53.06918,0.5081658164660136
GCN,0.0005,500,0.005,512,503.91968,503.9195861816406,15.602463,0.8457423656780926,22.448154,0.8463493337233862
GAT,0.0005,500,0.005,512,451.2889,451.2889404296875,11.609917,0.8574544392439262,21.24356,0.8574921935796738
GraphSAGE,0.0005,500,0.005,512,1.8302313,1.8302316665649414,0.88264346,0.9994106427755226,1.3528605,0.9994264791409174
GIN,0.0005,500,0.005,512,1133.121,1133.1209716796875,24.679369,0.623483546402741,33.66186,0.7185486604770025
GCN,0.0005,500,0.0005,32,1360.9597,1360.9598388671875,26.129122,0.5466150567908791,36.891186,0.5474655826886495
GAT,0.0005,500,0.0005,32,876.3006,876.3005981445312,19.645887,0.7230249126913554,29.602375,0.7231370856364568
GraphSAGE,0.0005,500,0.0005,32,115.67697,115.67696380615234,7.8249326,0.9566129761209362,10.755323,0.9566434721151987
GIN,0.0005,500,0.0005,32,6209.4634,6209.46337890625,55.04808,-0.9252195127908069,78.80015,0.16962998608748117
GCN,0.0005,500,0.0005,64,1076.291,1076.291259765625,23.556078,0.6412681788568763,32.806873,0.6413582960764567
GAT,0.0005,500,0.0005,64,1313.2826,1313.2825927734375,22.391989,0.5402072825893001,36.239243,0.5402100185553232
GraphSAGE,0.0005,500,0.0005,64,72.06894,72.06893157958984,6.159654,0.9753890110046819,8.489343,0.9753968218962351
GIN,0.0005,500,0.0005,64,5183.4116,5183.412109375,51.690517,-0.5912627282473035,71.99591,0.341644619901975
GCN,0.0005,500,0.0005,128,848.91486,848.9149169921875,20.728498,0.7266125672810707,29.136143,0.7266949315865835
GAT,0.0005,500,0.0005,128,1045.3226,1045.32275390625,19.836458,0.6854977723347457,32.33145,0.6855358878771464
GraphSAGE,0.0005,500,0.0005,128,30.73382,30.73382568359375,4.0234766,0.9898648195351841,5.543809,0.9898848483959833
GIN,0.0005,500,0.0005,128,4025.384,4025.384033203125,47.366795,-0.25788789195709044,63.445915,0.43483612934748334
GCN,0.0005,500,0.0005,256,689.2802,689.280029296875,19.168299,0.7800418284951839,26.254147,0.7800933569669724
GAT,0.0005,500,0.0005,256,579.04333,579.0433959960938,13.205615,0.8195434205407451,24.06332,0.8195589929819107
GraphSAGE,0.0005,500,0.0005,256,11.382206,11.382206916809082,2.3009727,0.9962146608856172,3.3737526,0.996228963136673
GIN,0.0005,500,0.0005,256,2843.0627,2843.0625,40.371136,0.08797318909247065,53.320377,0.5184619178374609
GCN,0.0005,500,0.0005,512,470.90344,470.9034423828125,14.966087,0.8557295515417046,21.70031,0.8558550576368967
GAT,0.0005,500,0.0005,512,910.611,910.6109008789062,19.120714,0.6893327418198871,30.176332,0.6928778340419134
GraphSAGE,0.0005,500,0.0005,512,2.534777,2.5347769260406494,1.089216,0.9991777158420231,1.5920982,0.999260276556015
GIN,0.0005,500,0.0005,512,1380.6376,1380.637451171875,27.924635,0.5495286003234371,37.156933,0.7079814126094183
GCN,0.0005,500,5e-05,32,1405.0043,1405.0042724609375,26.638899,0.5308331313272941,37.483387,0.5318070004383723
GAT,0.0005,500,5e-05,32,505.4635,505.4635314941406,14.928146,0.8396772916643553,22.482515,0.8397903392712275
GraphSAGE,0.0005,500,5e-05,32,161.0248,161.02479553222656,9.005385,0.9374821539171192,12.689554,0.9375042120615641
GIN,0.0005,500,5e-05,32,6274.1265,6274.1259765625,55.46078,-0.9315392435767235,79.20938,0.18908226986726126
GCN,0.0005,500,5e-05,64,1004.9008,1004.9008178710938,22.91144,0.6713315152664393,31.70017,0.6715160459280014
GAT,0.0005,500,5e-05,64,625.6756,625.675537109375,16.294706,0.8014920886048879,25.013508,0.8016864210367203
GraphSAGE,0.0005,500,5e-05,64,65.52472,65.52471923828125,5.8663383,0.9770397500102014,8.094734,0.9770446767409643
GIN,0.0005,500,5e-05,64,4906.298,4906.2978515625,50.693512,-0.5106679300374414,70.04497,0.36252149442831677
GCN,0.0005,500,5e-05,128,872.0803,872.0802612304688,21.28826,0.7183208544886218,29.531006,0.7190274695555369
GAT,0.0005,500,5e-05,128,910.1048,910.1047973632812,16.733915,0.7303103312257195,30.167944,0.7304296592871348
GraphSAGE,0.0005,500,5e-05,128,36.68083,36.68083190917969,4.2957406,0.9877925784717889,6.05647,0.9878009408712387
GIN,0.0005,500,5e-05,128,4018.6555,4018.655517578125,47.440933,-0.26040508883082364,63.392868,0.4412900010744731
GCN,0.0005,500,5e-05,256,543.36194,543.3619384765625,16.413942,0.8299022037119128,23.310125,0.8302977085113525
GAT,0.0005,500,5e-05,256,426.72437,426.7243957519531,11.992877,0.8650458797223308,20.657309,0.8650704771280289
GraphSAGE,0.0005,500,5e-05,256,13.27764,13.277637481689453,2.5559945,0.9957148172657724,3.6438496,0.9957476307948431
GIN,0.0005,500,5e-05,256,2680.908,2680.908203125,39.09494,0.13916196842804565,51.777485,0.5402939369281133
GCN,0.0005,500,5e-05,512,459.10727,459.1072692871094,15.22635,0.8571941514802827,21.426788,0.8595274388790131
GAT,0.0005,500,5e-05,512,456.3903,456.3903503417969,13.064759,0.8545603839220007,21.363293,0.8548229237397512
GraphSAGE,0.0005,500,5e-05,512,2.2982829,2.2982823848724365,1.1230723,0.9992655463394421,1.5160089,0.9995039800802866
GIN,0.0005,500,5e-05,512,1843.4525,1843.4525146484375,31.134214,0.4182945369172995,42.935448,0.6455140312512716
GCN,0.0005,1000,0.05,32,885.9565,885.9564819335938,21.320978,0.7112297370299393,29.76502,0.7113432387510935
GAT,0.0005,1000,0.05,32,745.79315,745.793212890625,15.816203,0.7688173444750078,27.309214,0.768823429942131
GraphSAGE,0.0005,1000,0.05,32,81.19084,81.19084167480469,6.53527,0.9725504834698206,9.010596,0.9725692917903265
GIN,0.0005,1000,0.05,32,4400.3237,4400.3232421875,48.9527,-0.37521083369886216,66.33494,0.38174643615881604
GCN,0.0005,1000,0.05,64,531.2711,531.2711181640625,16.535261,0.8305512481876746,23.049318,0.8306026756763458
GAT,0.0005,1000,0.05,64,1172.493,1172.4930419921875,19.972132,0.5761544780467536,34.241684,0.5761548926432928
GraphSAGE,0.0005,1000,0.05,64,26.484749,26.48475456237793,3.7873242,0.9906919237444679,5.1463337,0.9906945526599884
GIN,0.0005,1000,0.05,64,3278.0315,3278.03076171875,43.133907,-0.057196578247705916,57.254097,0.43321214119593304
GCN,0.0005,1000,0.05,128,384.959,384.95904541015625,13.318727,0.8814154851030569,19.620373,0.8815118670463562
GAT,0.0005,1000,0.05,128,1219.7931,1219.793212890625,19.788774,0.5904749322309198,34.925537,0.5904899338881174
GraphSAGE,0.0005,1000,0.05,128,6.5840015,6.584001541137695,1.8160582,0.9977657356776867,2.5659308,0.9978227665026983
GIN,0.0005,1000,0.05,128,2158.7722,2158.77197265625,35.259342,0.2368325057848681,46.46259,0.2762840340534846
GCN,0.0005,1000,0.05,256,274.76456,274.7645263671875,11.087212,0.9152133161384773,16.576023,0.9152461985747019
GAT,0.0005,1000,0.05,256,1153.1171,1153.116943359375,18.352133,0.5898824162949499,33.957577,0.5898864169915518
GraphSAGE,0.0005,1000,0.05,256,0.5514793,0.5514792799949646,0.4846836,0.9997970909221728,0.74261653,0.9997972995042801
GIN,0.0005,1000,0.05,256,744.20807,744.2080688476562,19.4494,0.7541779164950105,27.280178,0.8022070080041885
GCN,0.0005,1000,0.05,512,203.0671,203.067138671875,9.317496,0.9378742764325064,14.250161,0.9384869585434595
GAT,0.0005,1000,0.05,512,833.48004,833.4801025390625,17.095758,0.7407548096330551,28.870054,0.7410067220528921
GraphSAGE,0.0005,1000,0.05,512,0.4458178,0.4458177387714386,0.5281656,0.9998565251674619,0.6676959,0.9999335060516993
GIN,0.0005,1000,0.05,512,133.59636,133.5963592529297,7.902045,0.9556254022204125,11.558389,0.9586550543705622
GCN,0.0005,1000,0.005,32,1014.6784,1014.6782836914062,22.706612,0.6610608479963801,31.854017,0.6612463196118673
GAT,0.0005,1000,0.005,32,637.39294,637.3929443359375,16.168928,0.796954472809889,25.246643,0.79696357746919
GraphSAGE,0.0005,1000,0.005,32,66.06251,66.06251525878906,5.9274697,0.9769342525020369,8.127885,0.9769385506709417
GIN,0.0005,1000,0.005,32,4117.53,4117.529296875,48.211338,-0.2983349569974915,64.167984,0.4027004887660344
GCN,0.0005,1000,0.005,64,628.09174,628.0916748046875,18.0544,0.7916314575752147,25.061758,0.791654035449028
GAT,0.0005,1000,0.005,64,448.32614,448.32611083984375,12.737962,0.8550445543306048,21.173714,0.8551018834114075
GraphSAGE,0.0005,1000,0.005,64,28.427221,28.427217483520508,3.865111,0.990508997035011,5.3317184,0.9905124455690384
GIN,0.0005,1000,0.005,64,2833.699,2833.69873046875,40.393322,0.10539373705713125,53.2325,0.532536784807841
GCN,0.0005,1000,0.005,128,418.647,418.6470642089844,14.12449,0.8702768598919631,20.460865,0.8702987283468246
GAT,0.0005,1000,0.005,128,1199.7313,1199.7313232421875,20.58129,0.5728705534620939,34.63714,0.5728708902994791
GraphSAGE,0.0005,1000,0.005,128,8.684854,8.684854507446289,2.0703328,0.9969385774013647,2.9470077,0.9969759533802668
GIN,0.0005,1000,0.005,128,1518.46,1518.4599609375,28.885452,0.49451618579153317,38.967422,0.647604763507843
GCN,0.0005,1000,0.005,256,217.38495,217.3848876953125,10.044835,0.9324580229908177,14.74398,0.9332708021004995
GAT,0.0005,1000,0.005,256,639.35736,639.3573608398438,13.639179,0.8067049520820975,25.285517,0.8067131141821543
GraphSAGE,0.0005,1000,0.005,256,1.3704973,1.3704975843429565,0.79644775,0.9995490250861973,1.1706824,0.9995874613523483
GIN,0.0005,1000,0.005,256,615.8296,615.8296508789062,17.324404,0.7947744853886481,24.815914,0.8241966714461645
GCN,0.0005,1000,0.005,512,185.74422,185.7442169189453,8.995495,0.9427162535491593,13.628801,0.9427812844514847
GAT,0.0005,1000,0.005,512,415.78955,415.78955078125,11.477715,0.8681998424370391,20.390919,0.8684886892636617
GraphSAGE,0.0005,1000,0.005,512,0.07372678,0.07372677326202393,0.15482609,0.9999730559210103,0.27152675,0.9999730785687765
GIN,0.0005,1000,0.005,512,132.85304,132.85308837890625,7.9910665,0.9556079501707152,11.52619,0.9572710643212
GCN,0.0005,1000,0.0005,32,1114.5906,1114.590576171875,23.766495,0.6357786910274327,33.385483,0.6360433648029963
GAT,0.0005,1000,0.0005,32,541.8594,541.8594970703125,14.551873,0.8276296497800631,23.277874,0.8276969095071157
GraphSAGE,0.0005,1000,0.0005,32,58.95122,58.95122528076172,5.569506,0.9797605623915085,7.67797,0.9797694285710653
GIN,0.0005,1000,0.0005,32,4220.4204,4220.42041015625,48.43317,-0.3233583891129286,64.96476,0.3949386527140935
GCN,0.0005,1000,0.0005,64,581.01434,581.0143432617188,17.190462,0.8170181903908622,24.104239,0.8171994636456171
GAT,0.0005,1000,0.0005,64,532.0337,532.03369140625,14.767245,0.8269811324713463,23.065855,0.8269953976074854
GraphSAGE,0.0005,1000,0.0005,64,26.635553,26.63555145263672,3.732978,0.990867784187834,5.1609645,0.9908775836229324
GIN,0.0005,1000,0.0005,64,2784.8555,2784.85546875,40.880344,0.10182086587302919,52.77173,0.5310107519229254
GCN,0.0005,1000,0.0005,128,448.2213,448.2212829589844,14.396915,0.8622787152439173,21.171238,0.8625968098640442
GAT,0.0005,1000,0.0005,128,1226.4415,1226.4415283203125,20.303717,0.5568057137235314,35.020588,0.5568170646826426
GraphSAGE,0.0005,1000,0.0005,128,6.092427,6.092426776885986,1.7847533,0.9978361245176801,2.4682841,0.9978387455145518
GIN,0.0005,1000,0.0005,128,1712.7382,1712.73828125,31.355719,0.43114037998520915,41.385242,0.6162302692731222
GCN,0.0005,1000,0.0005,256,257.98355,257.9835510253906,10.698165,0.9200470837096257,16.061867,0.920070692896843
GAT,0.0005,1000,0.0005,256,1094.4335,1094.4334716796875,18.847795,0.6712815882448336,33.082222,0.6800421526034673
GraphSAGE,0.0005,1000,0.0005,256,1.1983076,1.1983076333999634,0.72540617,0.9995884808017169,1.0946724,0.9996102054913839
GIN,0.0005,1000,0.0005,256,567.69763,567.6976318359375,16.65108,0.807570514989086,23.826406,0.840057427684466
GCN,0.0005,1000,0.0005,512,211.88715,211.8871612548828,9.633252,0.9342934433707515,14.556344,0.9346748838822047
GAT,0.0005,1000,0.0005,512,579.318,579.3179931640625,12.976462,0.8188520166583872,24.069025,0.8188530802726746
GraphSAGE,0.0005,1000,0.0005,512,0.17760177,0.17760175466537476,0.31804812,0.9999332406087933,0.42142826,0.9999725123246511
GIN,0.0005,1000,0.0005,512,125.837975,125.83798217773438,7.563926,0.9578029161582235,11.217752,0.9625549713770548
GCN,0.0005,1000,5e-05,32,1046.0793,1046.07958984375,23.30793,0.6545294215363582,32.34315,0.6546361049016317
GAT,0.0005,1000,5e-05,32,681.7491,681.7492065429688,16.460913,0.7842350159694685,26.110325,0.7842866480350494
GraphSAGE,0.0005,1000,5e-05,32,65.9677,65.96768951416016,5.9435344,0.977207079891654,8.12205,0.9772193978230158
GIN,0.0005,1000,5e-05,32,4634.2017,4634.201171875,49.4186,-0.4299637940619256,68.074974,0.3718852053085963
GCN,0.0005,1000,5e-05,64,559.0663,559.0662841796875,16.774046,0.826799072110982,23.644583,0.826819176475207
GAT,0.0005,1000,5e-05,64,1019.23737,1019.2374877929688,18.361586,0.6332902815525409,31.925497,0.6332921435435613
GraphSAGE,0.0005,1000,5e-05,64,26.034029,26.034029006958008,3.6343517,0.9912235191183228,5.102355,0.9912275622288386
GIN,0.0005,1000,5e-05,64,2840.2197,2840.219482421875,40.71455,0.10089746417909855,53.293713,0.5439208100239435
GCN,0.0005,1000,5e-05,128,429.5503,429.5503234863281,14.23816,0.8663317829936489,20.725595,0.8663898259401321
GAT,0.0005,1000,5e-05,128,1152.7823,1152.7823486328125,19.294474,0.5873901078001426,33.95265,0.5873962044715881
GraphSAGE,0.0005,1000,5e-05,128,8.185105,8.185103416442871,2.045662,0.9972004373850453,2.8609624,0.9972119977076849
GIN,0.0005,1000,5e-05,128,2547.0764,2547.076416015625,38.085766,0.17243278413195026,50.468567,0.4862432728211085
GCN,0.0005,1000,5e-05,256,299.7532,299.7531433105469,11.823035,0.9071681606554596,17.313383,0.9072331686814626
GAT,0.0005,1000,5e-05,256,771.11566,771.1155395507812,15.324958,0.7678011164812304,27.768969,0.7678076972564062
GraphSAGE,0.0005,1000,5e-05,256,0.9111038,0.9111037254333496,0.6569863,0.9996680003377089,0.95451754,0.9996795654296875
GIN,0.0005,1000,5e-05,256,644.7867,644.7866821289062,18.003258,0.7832964152245125,25.39265,0.8164220005273819
GCN,0.0005,1000,5e-05,512,228.74846,228.74842834472656,10.26216,0.9286114830866253,15.124433,0.9295920133590698
GAT,0.0005,1000,5e-05,512,822.0095,822.0093383789062,14.774812,0.6899878440584583,28.670708,0.6900095989306768
GraphSAGE,0.0005,1000,5e-05,512,0.59812105,0.598121166229248,0.62276065,0.9998146024679971,0.77338284,0.9999294877052307
GIN,0.0005,1000,5e-05,512,131.06065,131.06063842773438,7.6036963,0.9554534353214934,11.448173,0.9584861596425375
GCN,0.0001,50,0.05,32,6482.7944,6482.7939453125,56.122433,-1.071554086597216,80.5158,0.013893157243728638
GAT,0.0001,50,0.05,32,6213.0703,6213.07080078125,55.139393,-0.9412281971390023,78.82303,0.06705819070339203
GraphSAGE,0.0001,50,0.05,32,5550.818,5550.8173828125,51.032425,-0.7767911925681039,74.503815,0.06520524124304454
GIN,0.0001,50,0.05,32,7423.9556,7423.9560546875,58.904034,-1.3133950117554385,86.16238,0.005095720291137695
GCN,0.0001,50,0.05,64,6445.7695,6445.76904296875,55.510494,-1.0495976085533414,80.28555,0.038242523868878685
GAT,0.0001,50,0.05,64,2532.0981,2532.09814453125,36.123924,0.11829088760275358,50.319958,0.13903327782948813
GraphSAGE,0.0001,50,0.05,64,5023.95,5023.95068359375,48.82228,-0.6122870681273708,70.87983,0.09693021575609843
GIN,0.0001,50,0.05,64,7437.154,7437.15283203125,58.963993,-1.3169446451869449,86.23894,0.0043951769669850664
GCN,0.0001,50,0.05,128,3968.7615,3968.76123046875,43.15274,-0.30084249298407645,62.998108,0.148928701877594
GAT,0.0001,50,0.05,128,2545.0542,2545.05419921875,35.9941,0.1376861278705264,50.448532,0.14152532815933228
GraphSAGE,0.0001,50,0.05,128,2556.5955,2556.595458984375,35.987995,0.1309994335770749,50.562786,0.24596760173638663
GIN,0.0001,50,0.05,128,7370.76,7370.7607421875,58.678394,-1.2927866919214994,85.85313,0.017921149730682373
GCN,0.0001,50,0.05,256,2817.132,2817.13232421875,37.11962,0.05765279654775853,53.076664,0.19538680215676626
GAT,0.0001,50,0.05,256,2243.1936,2243.193603515625,33.474834,0.24040556230610596,47.362366,0.2440216839313507
GraphSAGE,0.0001,50,0.05,256,1832.2213,1832.2213134765625,31.42518,0.3799745873855223,42.804455,0.3906877090533574
GIN,0.0001,50,0.05,256,7289.781,7289.7802734375,58.404613,-1.2675847418506265,85.38021,0.030881260832150776
GCN,0.0001,50,0.05,512,2226.2332,2226.233154296875,34.829544,0.2362418345636704,47.182976,0.24464705089728037
GAT,0.0001,50,0.05,512,2124.0535,2124.053466796875,32.503113,0.2848444742437109,46.087456,0.2854992747306824
GraphSAGE,0.0001,50,0.05,512,1226.2334,1226.2332763671875,25.475962,0.5787766452210483,35.017616,0.5850538263718287
GIN,0.0001,50,0.05,512,7138.515,7138.515625,57.871334,-1.219403550774726,84.48973,0.053695415457089744
GCN,0.0001,50,0.005,32,6080.6426,6080.64208984375,55.851746,-0.9605274061715754,77.97848,0.05546769003073374
GAT,0.0001,50,0.005,32,4463.4,4463.3994140625,47.862854,-0.5092556462134682,66.80868,0.07108489175637563
GraphSAGE,0.0001,50,0.005,32,5864.0054,5864.00537109375,51.821163,-0.8571932663337108,76.5768,0.0645567774772644
GIN,0.0001,50,0.005,32,7430.9653,7430.9658203125,58.914276,-1.3145414735183778,86.20305,0.005626951654752095
GCN,0.0001,50,0.005,64,6451.5356,6451.53515625,55.260273,-1.0280586111994034,80.32145,0.0365633616844813
GAT,0.0001,50,0.005,64,2950.7344,2950.734130859375,37.79541,-0.00470006360253213,54.320663,0.08081014454364777
GraphSAGE,0.0001,50,0.005,64,5976.8887,5976.88916015625,53.207943,-0.9116797626885949,77.31034,0.057403902212778725
GIN,0.0001,50,0.005,64,7425.4106,7425.41162109375,58.94899,-1.3129556670081632,86.17082,0.00785223146279653
GCN,0.0001,50,0.005,128,4497.238,4497.23828125,45.276062,-0.4330251196193517,67.06145,0.13662796715895334
GAT,0.0001,50,0.005,128,2513.5652,2513.565185546875,36.464745,0.14161903433257458,50.135468,0.14706704020500183
GraphSAGE,0.0001,50,0.005,128,2631.3938,2631.393798828125,35.58192,0.10870481200505931,51.29711,0.2522398481766383
GIN,0.0001,50,0.005,128,7376.861,7376.861328125,58.73258,-1.2969031826349573,85.88866,0.015282849470774332
GCN,0.0001,50,0.005,256,2912.4502,2912.4501953125,36.437153,0.011087556285863961,53.96712,0.16898285845915476
GAT,0.0001,50,0.005,256,2179.6792,2179.67919921875,33.48533,0.26571482729595863,46.687035,0.2669109304745992
GraphSAGE,0.0001,50,0.005,256,1988.5573,1988.557373046875,32.95497,0.31357069550274264,44.593243,0.3239897241195043
GIN,0.0001,50,0.005,256,7295.2305,7295.23095703125,58.443027,-1.269644420783333,85.412125,0.029237906138102215
GCN,0.0001,50,0.005,512,2228.9436,2228.944091796875,35.391594,0.23058284410425034,47.21169,0.24353226025899252
GAT,0.0001,50,0.005,512,2027.4736,2027.4737548828125,31.665781,0.2996966093740355,45.027477,0.3013860334952672
GraphSAGE,0.0001,50,0.005,512,1241.8002,1241.80029296875,25.178057,0.5710733509620473,35.239185,0.5745451003313065
GIN,0.0001,50,0.005,512,7166.6987,7166.69873046875,57.95221,-1.225414518148091,84.65636,0.05409501492977142
GCN,0.0001,50,0.0005,32,7093.5996,7093.60009765625,58.09293,-1.2388382108005551,84.22351,0.019901583592096966
GAT,0.0001,50,0.0005,32,4926.604,4926.60400390625,48.269543,-0.6667757419254169,70.18977,0.031468177835146584
GraphSAGE,0.0001,50,0.0005,32,7240.7065,7240.7060546875,59.25765,-1.2477684508673959,85.09234,0.02228933572769165
GIN,0.0001,50,0.0005,32,7431.2637,7431.26416015625,58.936626,-1.3151874133790562,86.20478,0.00490163266658783
GCN,0.0001,50,0.0005,64,5539.6772,5539.67724609375,50.57073,-0.7775661637821457,74.42901,0.039998059471448265
GAT,0.0001,50,0.0005,64,3409.0352,3409.034912109375,39.95824,-0.1445902088720208,58.386944,0.1162357081969579
GraphSAGE,0.0001,50,0.0005,64,4786.917,4786.91650390625,47.589687,-0.5196839915256601,69.187546,0.1443950037161509
GIN,0.0001,50,0.0005,64,7427.929,7427.93017578125,58.96674,-1.3133611408246697,86.18543,0.008504713575045267
GCN,0.0001,50,0.0005,128,5234.5083,5234.5078125,49.077473,-0.6618661180566495,72.3499,0.08294609685738881
GAT,0.0001,50,0.0005,128,2673.2656,2673.265625,37.0678,0.09454206491778423,51.703632,0.10143136481444041
GraphSAGE,0.0001,50,0.0005,128,2803.4822,2803.481689453125,36.049595,0.04045824516486673,52.947918,0.20664982497692108
GIN,0.0001,50,0.0005,128,7387.4985,7387.49853515625,58.782734,-1.296776240991269,85.95056,0.01785978178183238
GCN,0.0001,50,0.0005,256,2929.704,2929.7041015625,37.41555,0.02182682311455229,54.12674,0.18969835340976715
GAT,0.0001,50,0.0005,256,2279.464,2279.4638671875,33.43491,0.23026051309011217,47.743732,0.2318511058886846
GraphSAGE,0.0001,50,0.0005,256,1924.1359,1924.1358642578125,32.21716,0.347281929705693,43.864975,0.3580533762772878
GIN,0.0001,50,0.0005,256,7304.4478,7304.44873046875,58.485096,-1.27211371079195,85.466064,0.028506626685460407
GCN,0.0001,50,0.0005,512,2185.8547,2185.854736328125,34.390614,0.251819187569541,46.753124,0.2621738761663437
GAT,0.0001,50,0.0005,512,2101.8137,2101.8134765625,31.705252,0.29154017559003936,45.845543,0.29275445143381756
GraphSAGE,0.0001,50,0.0005,512,1310.502,1310.501953125,25.715597,0.5505806478069158,36.200855,0.5543627192576727
GIN,0.0001,50,0.0005,512,7183.092,7183.09326171875,58.035294,-1.2300585108057456,84.75312,0.05184065302213033
GCN,0.0001,50,5e-05,32,6417.9907,6417.99072265625,55.21144,-1.0492565773709004,80.112366,0.04113355278968811
GAT,0.0001,50,5e-05,32,3501.3381,3501.338623046875,39.541584,-0.1761446991525626,59.172108,0.02019547422726949
GraphSAGE,0.0001,50,5e-05,32,6961.299,6961.29833984375,56.80923,-1.166943607377037,83.434395,0.02819538116455078
GIN,0.0001,50,5e-05,32,7436.5703,7436.57080078125,58.945633,-1.3151762734788057,86.23555,0.006812795996665955
GCN,0.0001,50,5e-05,64,6376.604,6376.6044921875,55.915478,-1.0041623167238458,79.85364,0.022085294127464294
GAT,0.0001,50,5e-05,64,2729.9675,2729.9677734375,38.397717,0.06864603072011632,52.249092,0.10546117027600606
GraphSAGE,0.0001,50,5e-05,64,4534.035,4534.03515625,46.69427,-0.4641739049650881,67.33524,0.16703790922959647
GIN,0.0001,50,5e-05,64,7436.588,7436.5888671875,58.96436,-1.3175748602817838,86.23566,0.004543463389078776
GCN,0.0001,50,5e-05,128,5172.906,5172.90673828125,48.5172,-0.623636339934418,71.92291,0.13629321257273355
GAT,0.0001,50,5e-05,128,2429.3948,2429.39501953125,36.35983,0.16035965489857532,49.28889,0.16443567474683127
GraphSAGE,0.0001,50,5e-05,128,2572.6204,2572.6201171875,36.37112,0.11943926717545006,50.721004,0.2634241233269374
GIN,0.0001,50,5e-05,128,7378.7554,7378.75537109375,58.75709,-1.2939835372351116,85.89968,0.01862683395544688
GCN,0.0001,50,5e-05,256,3053.9392,3053.93896484375,38.235138,-0.009439921881252736,55.26246,0.1855928748846054
GAT,0.0001,50,5e-05,256,2015.5414,2015.54150390625,31.880724,0.32423373829824736,44.894783,0.32732486228148144
GraphSAGE,0.0001,50,5e-05,256,1877.8385,1877.8387451171875,32.286816,0.34366185733999205,43.334034,0.3561574916044871
GIN,0.0001,50,5e-05,256,7282.3853,7282.38525390625,58.352146,-1.2640396565022936,85.33689,0.032032206654548645
GCN,0.0001,50,5e-05,512,2235.8752,2235.875,34.608765,0.2374432190002226,47.28504,0.24494169155756632
GAT,0.0001,50,5e-05,512,2263.6707,2263.67041015625,33.8317,0.21715842596137236,47.57805,0.21740373969078064
GraphSAGE,0.0001,50,5e-05,512,1252.441,1252.44140625,25.07105,0.5669244775909971,35.389843,0.5703625977039337
GIN,0.0001,50,5e-05,512,7168.6694,7168.66796875,57.977737,-1.2257524832791489,84.66799,0.054019043842951454
GCN,0.0001,100,0.05,32,6159.5444,6159.544921875,54.27379,-0.925979530599173,78.482765,0.06576570371786754
GAT,0.0001,100,0.05,32,2891.4065,2891.406494140625,38.152958,0.011411846740104906,53.7718,0.0754522184530894
GraphSAGE,0.0001,100,0.05,32,4417.952,4417.9521484375,45.56757,-0.4772150454151595,66.467674,0.08682308097680409
GIN,0.0001,100,0.05,32,7432.568,7432.5673828125,58.95677,-1.3134799032286333,86.21234,0.00765828291575114
GCN,0.0001,100,0.05,64,2947.91,2947.910400390625,37.918674,0.01691986686791459,54.29466,0.20051449040571848
GAT,0.0001,100,0.05,64,2453.0798,2453.07958984375,35.120747,0.16053961529955407,49.528576,0.162814994653066
GraphSAGE,0.0001,100,0.05,64,2136.319,2136.319091796875,33.009907,0.24465147400256226,46.220333,0.2773155818382899
GIN,0.0001,100,0.05,64,7385.735,7385.7353515625,58.767475,-1.300179658586616,85.9403,0.013021195928255716
GCN,0.0001,100,0.05,128,2430.4558,2430.455810546875,35.461483,0.1647226385478597,49.299652,0.1884960581858953
GAT,0.0001,100,0.05,128,1615.399,1615.399169921875,28.762487,0.45210690704239176,40.192028,0.4530707895755768
GraphSAGE,0.0001,100,0.05,128,1482.0482,1482.0479736328125,27.768984,0.490321985390432,38.49738,0.49359560012817383
GIN,0.0001,100,0.05,128,7328.939,7328.93896484375,58.582363,-1.2806711803212603,85.60922,0.024778932332992554
