Model,Learning Rate,Epochs,Weight Decay,Hidden Channels,MSE,Torch MSE,MAE,R2,RMSE,EV Score
GAT,0.005,1000,0.005,512,1519.708,1519.7080078125,26.4915,0.3654321150042969,38.983433,0.36546145166669575
GraphSAGE,0.005,1000,0.005,512,5.957721,5.95772123336792,1.6852322,0.9970221161240891,2.4408443,0.9970236846378872
GIN,0.005,1000,0.005,512,24.195887,24.195884704589844,3.0628188,0.9914571680489642,4.9189315,0.9922290784972054
GCN,0.005,1000,0.0005,32,375.60983,375.6098327636719,13.56388,0.8490454331077407,19.380655,0.8520829336983817
GAT,0.005,1000,0.0005,32,606.66956,606.6695556640625,15.200681,0.7765664175771577,24.630663,0.7766891760485513
GraphSAGE,0.005,1000,0.0005,32,25.39361,25.393613815307617,3.603813,0.9882523385456782,5.0392075,0.988365398985999
GIN,0.005,1000,0.0005,32,98.33315,98.3331527709961,6.9965615,0.953767281153959,9.916307,0.9544331516538348
GCN,0.005,1000,0.0005,64,252.72563,252.7256317138672,11.225238,0.8991938144906627,15.8973465,0.9006479637963432
GAT,0.005,1000,0.0005,64,737.953,737.9530029296875,17.408543,0.7323705958140366,27.16529,0.7352188655308315
GraphSAGE,0.005,1000,0.0005,64,4.381936,4.381936073303223,1.6224606,0.9973478546015047,2.0933075,0.9981359626565661
GIN,0.005,1000,0.0005,64,42.75852,42.758514404296875,4.579173,0.9832687576461551,6.5389996,0.9834647476673126
GCN,0.005,1000,0.0005,128,125.235,125.23499298095703,7.7321653,0.9499394496967534,11.190845,0.9530836045742035
GAT,0.005,1000,0.0005,128,633.3514,633.3513793945312,14.216868,0.7755172444420977,25.166473,0.7755562279905591
GraphSAGE,0.005,1000,0.0005,128,4.331252,4.3312530517578125,1.5484792,0.9982732975025534,2.081166,0.9993032387324742
GIN,0.005,1000,0.0005,128,21.176365,21.176372528076172,3.305555,0.9919915446666564,4.6017785,0.992099655526025
GCN,0.005,1000,0.0005,256,55.016598,55.0166015625,5.109935,0.9752662378876931,7.4173174,0.9754990211554936
GAT,0.005,1000,0.0005,256,1375.3663,1375.366455078125,24.339405,0.44061381893644697,37.08593,0.44276890584400724
GraphSAGE,0.005,1000,0.0005,256,0.22013627,0.22013625502586365,0.3148515,0.9998495350000836,0.4691868,0.9998653914247241
GIN,0.005,1000,0.0005,256,2.1865954,2.1865954399108887,0.9673235,0.9991562834530817,1.4787141,0.9991657265595028
GCN,0.005,1000,0.0005,512,17.053762,17.05376434326172,2.9506454,0.9923063744438194,4.12962,0.9932805810655866
GAT,0.005,1000,0.0005,512,628.3245,628.3245239257812,14.861762,0.7748434207701621,25.066402,0.77484359060015
GraphSAGE,0.005,1000,0.0005,512,3.8902628,3.890263319015503,1.4441463,0.9982848345734522,1.9723749,0.9986283779144287
GIN,0.005,1000,0.0005,512,1.1123234,1.1123234033584595,0.67531186,0.9996208650545656,1.0546675,0.9997536199433463
GCN,0.005,1000,5e-05,32,364.48346,364.4834899902344,13.278982,0.8618244204360834,19.09145,0.862070769071579
GAT,0.005,1000,5e-05,32,1073.0026,1073.002685546875,18.353567,0.5583951727558676,32.756718,0.5583960499082293
GraphSAGE,0.005,1000,5e-05,32,27.769287,27.769285202026367,3.876419,0.9865441315895858,5.269657,0.9866543071610587
GIN,0.005,1000,5e-05,32,79.44122,79.44122314453125,6.3758745,0.9620993925843209,8.912981,0.9632820785045624
GCN,0.005,1000,5e-05,64,272.22467,272.2246398925781,11.296126,0.8979362896835242,16.499233,0.903400353022984
GAT,0.005,1000,5e-05,64,442.98273,442.9826965332031,12.703156,0.8351534833439185,21.047155,0.8351559638977051
GraphSAGE,0.005,1000,5e-05,64,3.3190315,3.3190319538116455,1.3095195,0.9980769899191593,1.821821,0.9980988459927695
GIN,0.005,1000,5e-05,64,35.714973,35.714969635009766,4.1746964,0.9855104954822959,5.9762006,0.9860147706099919
GCN,0.005,1000,5e-05,128,126.82228,126.82228088378906,7.9473085,0.9474002091636279,11.261539,0.9504943490028381
GAT,0.005,1000,5e-05,128,798.13464,798.134765625,15.450804,0.7079106664093241,28.251276,0.707911274262837
GraphSAGE,0.005,1000,5e-05,128,1.6600643,1.6600642204284668,0.93693984,0.9987860088798366,1.2884349,0.9990511536598206
GIN,0.005,1000,5e-05,128,44.40267,44.40267562866211,4.8096533,0.979207432664251,6.663533,0.9793360786778587
GCN,0.005,1000,5e-05,256,48.52326,48.52326583862305,4.7477655,0.9777897451642727,6.9658637,0.9779137628419059
GAT,0.005,1000,5e-05,256,501.9284,501.9283752441406,13.1103735,0.8187073686991753,22.403759,0.8196266165801457
GraphSAGE,0.005,1000,5e-05,256,0.34274366,0.3427436947822571,0.4514131,0.9998029395565347,0.58544314,0.9998533810888018
GIN,0.005,1000,5e-05,256,15.98907,15.989069938659668,2.6646712,0.9944715296079533,3.9986336,0.9948302209377289
GCN,0.005,1000,5e-05,512,19.14879,19.148792266845703,3.0071282,0.9924536808353539,4.375933,0.9938993113381522
GAT,0.005,1000,5e-05,512,447.90625,447.90625,11.940031,0.835621281180971,21.163795,0.8373355908053262
GraphSAGE,0.005,1000,5e-05,512,4.5056067,4.5056071281433105,1.5434589,0.9977326808058541,2.1226413,0.9980708999293191
GIN,0.005,1000,5e-05,512,1041.6566,1041.6566162109375,20.492071,0.5962719067466057,32.274704,0.6172074122088296
GCN,0.001,50,0.05,32,2015.3763,2015.37646484375,31.233982,0.18346453998991905,44.892944,0.20099662031446183
GAT,0.001,50,0.05,32,1142.5914,1142.5914306640625,23.929148,0.5510651245707913,33.80224,0.5556878617831639
GraphSAGE,0.001,50,0.05,32,1283.9486,1283.948486328125,26.000458,0.4272363167252392,35.83223,0.4487660697528294
GIN,0.001,50,0.05,32,6567.2656,6567.26611328125,54.36498,-1.365050696677548,81.038666,0.01765586222921099
GCN,0.001,50,0.05,64,1833.573,1833.5728759765625,30.372648,0.2917454150688796,42.82024,0.29772208418164936
GAT,0.001,50,0.05,64,1693.2736,1693.2735595703125,29.091635,0.33925113823717906,41.149406,0.3601331923689161
GraphSAGE,0.001,50,0.05,64,871.3282,871.3281860351562,21.252996,0.5711895803304571,29.518269,0.5779887693268912
GIN,0.001,50,0.05,64,6426.81,6426.80908203125,53.866722,-1.3109662904376809,80.16739,0.039160392114094326
GCN,0.001,50,0.05,128,1686.2823,1686.281982421875,28.762815,0.3512384030744606,41.06437,0.35447482551847187
GAT,0.001,50,0.05,128,1639.327,1639.3271484375,27.30266,0.3464224308806485,40.488605,0.34852189251354765
GraphSAGE,0.001,50,0.05,128,426.3454,426.3454284667969,14.575485,0.7915903574390588,20.648132,0.7926945047719138
GIN,0.001,50,0.05,128,6245.478,6245.47802734375,53.261074,-1.225288240367473,79.028336,0.0832844887460981
GCN,0.001,50,0.05,256,1485.9159,1485.9156494140625,27.020758,0.44069434703699234,38.54758,0.44533486877168926
GAT,0.001,50,0.05,256,962.5043,962.5042114257812,21.20561,0.6504067039248207,31.024254,0.6519580611160823
GraphSAGE,0.001,50,0.05,256,271.5446,271.5445556640625,11.680636,0.8689196006142367,16.47861,0.8711805599076408
GIN,0.001,50,0.05,256,5990.0347,5990.03564453125,52.333576,-1.1063333506457373,77.39532,0.15672429970332555
GCN,0.001,50,0.05,512,1377.2736,1377.273681640625,25.716433,0.48072187570833663,37.111637,0.48329166429383413
GAT,0.001,50,0.05,512,1413.0765,1413.0765380859375,24.387665,0.4414544895843663,37.59091,0.4429551192692348
GraphSAGE,0.001,50,0.05,512,178.54868,178.54867553710938,9.489453,0.9150066245603078,13.36221,0.9155610884938922
GIN,0.001,50,0.05,512,5363.4834,5363.48388671875,50.01842,-0.9087714333202521,73.23581,0.10883239763123649
GCN,0.001,50,0.005,32,2148.9143,2148.914306640625,33.650852,0.13748228317388236,46.356384,0.17646815947123937
GAT,0.001,50,0.005,32,2034.4906,2034.4906005859375,31.798172,0.20700351764330352,45.105328,0.209404285464968
GraphSAGE,0.001,50,0.005,32,1200.6498,1200.6497802734375,24.473486,0.48900516745270783,34.650394,0.4935758752482278
GIN,0.001,50,0.005,32,6567.1177,6567.1162109375,54.35974,-1.3627584199599088,81.03776,0.020713256938116893
GCN,0.001,50,0.005,64,1700.3542,1700.3541259765625,28.913275,0.35892035236425157,41.23535,0.3630455562046596
GAT,0.001,50,0.005,64,1077.9059,1077.9058837890625,23.118023,0.5762268864205887,32.83148,0.5791093919958387
GraphSAGE,0.001,50,0.005,64,768.339,768.3389282226562,20.10385,0.6500340125463487,27.71893,0.6531135014125279
GIN,0.001,50,0.005,64,6452.949,6452.94921875,53.95923,-1.3164748690103465,80.33025,0.039264908858707974
GCN,0.001,50,0.005,128,1567.0696,1567.0694580078125,27.765821,0.396031375736517,39.58623,0.399007899420602
GAT,0.001,50,0.005,128,1684.7976,1684.79736328125,28.323513,0.3270110601026889,41.046288,0.3285053202084133
GraphSAGE,0.001,50,0.005,128,462.56015,462.5601501464844,15.50203,0.7812574276325543,21.507212,0.7820320469992501
GIN,0.001,50,0.005,128,6224.1704,6224.16943359375,53.172615,-1.2184474579909936,78.89341,0.08292316113199506
GCN,0.001,50,0.005,256,1481.9513,1481.951416015625,26.630426,0.43338599865208927,38.49612,0.436336806842259
GAT,0.001,50,0.005,256,1316.1036,1316.1038818359375,24.14506,0.47250803504591693,36.27814,0.4736501915114267
GraphSAGE,0.001,50,0.005,256,286.33432,286.3343200683594,12.025434,0.8649677252522183,16.921415,0.8659667159829821
GIN,0.001,50,0.005,256,5386.723,5386.72412109375,50.351112,-0.9007237197052802,73.3943,0.20017710753849574
GCN,0.001,50,0.005,512,1387.2391,1387.2388916015625,25.896759,0.4776906302849432,37.24566,0.48121085337230135
GAT,0.001,50,0.005,512,993.2221,993.2221069335938,20.991724,0.6477954761628203,31.515427,0.6490691559655326
GraphSAGE,0.001,50,0.005,512,172.93045,172.93045043945312,9.436941,0.9194422591502738,13.150302,0.9200753314154488
GIN,0.001,50,0.005,512,5281.4766,5281.47705078125,49.8247,-0.8549713849225519,72.67377,0.24018007942608424
GCN,0.001,50,0.0005,32,1950.9115,1950.91162109375,31.203749,0.21705286186290648,44.169125,0.22844268594469344
GAT,0.001,50,0.0005,32,1414.6075,1414.6075439453125,27.103884,0.43750676260364674,37.611267,0.44339999556541443
GraphSAGE,0.001,50,0.0005,32,974.10114,974.10107421875,22.864038,0.5711292434335223,31.210594,0.5765984782150814
GIN,0.001,50,0.0005,32,6466.173,6466.1728515625,53.973804,-1.324078545446872,80.41251,0.02744687455041068
GCN,0.001,50,0.0005,64,1684.388,1684.3880615234375,29.157207,0.33693413997444316,41.041294,0.34143621580941336
GAT,0.001,50,0.0005,64,1887.4647,1887.4644775390625,30.578384,0.2430948333956551,43.44496,0.24557011042322432
GraphSAGE,0.001,50,0.0005,64,879.8907,879.8906860351562,20.81994,0.604589614887827,29.66295,0.608637592622212
GIN,0.001,50,0.0005,64,6384.5347,6384.53466796875,53.703724,-1.2922200439089884,79.90328,0.05175905568259103
GCN,0.001,50,0.0005,128,1632.9795,1632.9796142578125,28.248392,0.3760267396304565,40.41014,0.37809979915618896
GAT,0.001,50,0.0005,128,859.9488,859.9488525390625,20.665964,0.6728796847293758,29.324884,0.678067011492593
GraphSAGE,0.001,50,0.0005,128,515.5504,515.5504760742188,16.520336,0.7392346485558299,22.705736,0.7410617257867541
GIN,0.001,50,0.0005,128,6186.368,6186.3681640625,53.112274,-1.2055708900218387,78.653465,0.09316737311226982
GCN,0.001,50,0.0005,256,1494.6151,1494.61474609375,26.596249,0.43207212367688413,38.66025,0.43434868114335196
GAT,0.001,50,0.0005,256,1224.0217,1224.021728515625,23.227037,0.5309599559912038,34.986023,0.5317520754677909
GraphSAGE,0.001,50,0.0005,256,281.4233,281.4233093261719,12.036535,0.8661659755886378,16.775677,0.8671235484736306
GIN,0.001,50,0.0005,256,5686.6216,5686.62109375,51.58533,-1.019217928696994,75.40969,0.16332560777664185
GCN,0.001,50,0.0005,512,1352.507,1352.5069580078125,25.598068,0.4880797782433487,36.776447,0.49036272508757456
GAT,0.001,50,0.0005,512,1447.6394,1447.6392822265625,25.35912,0.4314856252495894,38.047855,0.43516532863889423
GraphSAGE,0.001,50,0.0005,512,169.29529,169.29525756835938,9.21765,0.9210365072615658,13.011353,0.9222238659858704
GIN,0.001,50,0.0005,512,5502.7104,5502.71044921875,50.548946,-0.9270259267106201,74.18026,0.1826079147202628
GCN,0.001,50,5e-05,32,1884.1029,1884.1031494140625,30.954252,0.2573907971822367,43.406254,0.27019774488040377
GAT,0.001,50,5e-05,32,1771.025,1771.02490234375,29.965471,0.2788570323040232,42.08355,0.28932747670582365
GraphSAGE,0.001,50,5e-05,32,2232.5464,2232.54638671875,34.08771,0.020671958067437362,47.24983,0.3006291815212795
GIN,0.001,50,5e-05,32,6535.9697,6535.97021484375,54.239536,-1.3549189603015233,80.845345,0.021060117653438022
GCN,0.001,50,5e-05,64,1902.6766,1902.6768798828125,30.646221,0.24172885483326176,43.619682,0.252304379429136
GAT,0.001,50,5e-05,64,1494.9244,1494.92431640625,26.324856,0.3868930560997161,38.664253,0.388299184186118
GraphSAGE,0.001,50,5e-05,64,889.0465,889.0465698242188,21.174768,0.599628394833361,29.816883,0.6034422516822815
GIN,0.001,50,5e-05,64,6432.9194,6432.9189453125,53.855083,-1.3063521403543796,80.20548,0.04480719992092678
GCN,0.001,50,5e-05,128,1628.0477,1628.047607421875,28.121298,0.3730429891641576,40.349075,0.3788570080484663
GAT,0.001,50,5e-05,128,1559.0663,1559.0662841796875,26.996496,0.39048126705488234,39.485012,0.39304737533841816
GraphSAGE,0.001,50,5e-05,128,497.8647,497.86468505859375,16.126917,0.7455153190981605,22.312881,0.7483056017330715
GIN,0.001,50,5e-05,128,6129.9907,6129.990234375,52.840767,-1.180990375408074,78.29426,0.10100918156760079
GCN,0.001,50,5e-05,256,1511.5955,1511.5953369140625,27.375904,0.42127237879488294,38.879242,0.4232386520930699
GAT,0.001,50,5e-05,256,972.85187,972.8517456054688,21.479244,0.6352109527994063,31.190573,0.6369797119072506
GraphSAGE,0.001,50,5e-05,256,291.15457,291.1545715332031,12.3567295,0.8603687529863324,17.063251,0.8620046717779977
GIN,0.001,50,5e-05,256,5576.2935,5576.29345703125,50.60468,-0.9606911079026654,74.67458,0.1933139307158334
GCN,0.001,50,5e-05,512,1384.8174,1384.8172607421875,25.858442,0.47530842039034216,37.213135,0.48262610180037363
GAT,0.001,50,5e-05,512,916.30194,916.3019409179688,20.690357,0.6677528747551261,30.27048,0.6702109575271606
GraphSAGE,0.001,50,5e-05,512,155.49529,155.49530029296875,8.852857,0.9279103744599073,12.469775,0.9284614963190896
GIN,0.001,50,5e-05,512,5804.0044,5804.00341796875,51.895325,-1.065042901791959,76.18401,0.10258613739694868
GCN,0.001,100,0.05,32,1695.3319,1695.33203125,29.199911,0.34240450964168334,41.174408,0.3440850760255541
GAT,0.001,100,0.05,32,1425.6973,1425.6971435546875,25.678804,0.43537424394702756,37.758408,0.43714049458503723
GraphSAGE,0.001,100,0.05,32,534.0328,534.0327758789062,16.916166,0.7377091048872764,23.10915,0.7387019779000964
GIN,0.001,100,0.05,32,6413.341,6413.34033203125,53.851505,-1.2992099503260746,80.083336,0.04962000250816345
GCN,0.001,100,0.05,64,1466.7596,1466.759765625,26.810896,0.43951340998003746,38.298298,0.4408918023109436
GAT,0.001,100,0.05,64,1171.1146,1171.11474609375,23.074833,0.5557742877235883,34.221554,0.557060250214168
GraphSAGE,0.001,100,0.05,64,317.8034,317.8034362792969,12.742155,0.8395758557675016,17.827042,0.8398756001676831
GIN,0.001,100,0.05,64,5891.5327,5891.53369140625,52.02128,-1.0928372421643695,76.75632,0.12867279137883866
GCN,0.001,100,0.05,128,1404.5743,1404.574462890625,26.016386,0.4708140359873235,37.47765,0.47238450390951975
GAT,0.001,100,0.05,128,1604.2627,1604.2626953125,26.616663,0.3962935420144932,40.05325,0.398129688841956
GraphSAGE,0.001,100,0.05,128,183.17497,183.17495727539062,9.514394,0.9103528442381503,13.534215,0.9104422203132084
GIN,0.001,100,0.05,128,5425.7573,5425.75634765625,50.956432,-0.9228350932118637,73.65974,0.20751278741019114
GCN,0.001,100,0.05,256,1154.6515,1154.6514892578125,23.420467,0.5655173081794338,33.980164,0.5660955778190068
GAT,0.001,100,0.05,256,575.251,575.2509765625,15.950553,0.7863828981554002,23.98439,0.788254405770983
GraphSAGE,0.001,100,0.05,256,109.4847,109.48471069335938,7.375716,0.9494160688678585,10.463494,0.9494430720806122
GIN,0.001,100,0.05,256,4649.867,4649.8671875,47.399265,-0.6381533434894975,68.18993,0.322855395930154
GCN,0.001,100,0.05,512,1054.4996,1054.4996337890625,22.41388,0.6048200210770835,32.47306,0.605650395154953
GAT,0.001,100,0.05,512,749.0374,749.037353515625,18.21908,0.7314906213107021,27.368547,0.732057511806488
GraphSAGE,0.001,100,0.05,512,52.7432,52.743202209472656,5.1107664,0.9762759559573417,7.262451,0.9764137949262347
GIN,0.001,100,0.05,512,3686.5645,3686.564453125,43.820465,-0.31390326566902627,60.717087,0.4109995109694345
GCN,0.001,100,0.005,32,1591.2838,1591.2835693359375,28.662748,0.3915643145422837,39.8909,0.3939322829246521
GAT,0.001,100,0.005,32,1321.2162,1321.216064453125,24.54158,0.4854087981075046,36.348537,0.4886652742113386
GraphSAGE,0.001,100,0.005,32,543.59424,543.5941772460938,16.627167,0.7269491186645275,23.315107,0.7284813438143048
GIN,0.001,100,0.005,32,6292.0083,6292.00830078125,53.565697,-1.2613203057506885,79.32218,0.03786128333636692
GCN,0.001,100,0.005,64,1500.0309,1500.0308837890625,27.261398,0.4289823744752154,38.730232,0.43086516857147217
GAT,0.001,100,0.005,64,1379.3341,1379.334228515625,24.29504,0.43556579106274906,37.13939,0.4364710748195648
GraphSAGE,0.001,100,0.005,64,321.7609,321.7608337402344,12.867387,0.8378142281185871,17.937695,0.838299640587398
GIN,0.001,100,0.005,64,6150.9326,6150.931640625,53.015564,-1.192330985966281,78.42788,0.09945086070469447
GCN,0.001,100,0.005,128,1354.8298,1354.829833984375,25.316013,0.497043038796202,36.808014,0.4986024158341544
GAT,0.001,100,0.005,128,1189.3503,1189.350341796875,23.367933,0.49577339921836794,34.486958,0.49812744770731243
GraphSAGE,0.001,100,0.005,128,193.377,193.37696838378906,9.792097,0.9055395654506929,13.906006,0.9057353564671108
GIN,0.001,100,0.005,128,5615.4634,5615.4638671875,51.50187,-0.981016038967722,74.93639,0.1959696454661233
GCN,0.001,100,0.005,256,1160.7468,1160.7470703125,23.491205,0.5638333724825869,34.069736,0.5649255130972181
GAT,0.001,100,0.005,256,1005.8773,1005.8773193359375,19.985256,0.6538055908761959,31.715569,0.6547155720846993
GraphSAGE,0.001,100,0.005,256,112.74584,112.74585723876953,7.5018888,0.9471962840935241,10.618184,0.9472172132560185
GIN,0.001,100,0.005,256,4756.6743,4756.673828125,48.14922,-0.6711895817058552,68.96865,0.3220869983945574
GCN,0.001,100,0.005,512,1053.8704,1053.8704833984375,22.465137,0.6089359577589878,32.46337,0.610347296510424
GAT,0.001,100,0.005,512,671.249,671.2490844726562,16.030224,0.7680635455670969,25.908474,0.7719459065369197
GraphSAGE,0.001,100,0.005,512,51.26801,51.26799774169922,5.0442495,0.9768210903917419,7.160168,0.976986118725368
GIN,0.001,100,0.005,512,4406.3955,4406.39599609375,46.374542,-0.5324415081992543,66.380684,0.36018976994923185
GCN,0.001,100,0.0005,32,1641.9491,1641.94921875,28.480722,0.3465642994026523,40.52097,0.34798751558576313
GAT,0.001,100,0.0005,32,1838.2462,1838.24609375,29.587011,0.31148379061759496,42.874775,0.31513875297137667
GraphSAGE,0.001,100,0.0005,32,474.44156,474.44146728515625,15.624245,0.7725359435091234,21.78168,0.7735079910073962
GIN,0.001,100,0.0005,32,6282.942,6282.94189453125,53.428722,-1.251919663707325,79.26501,0.0651905962399074
GCN,0.001,100,0.0005,64,1505.9911,1505.990966796875,27.515774,0.4204663197479156,38.807102,0.42203222853796823
GAT,0.001,100,0.0005,64,825.06854,825.0684814453125,20.090313,0.6832125118990131,28.724007,0.6840308734348842
GraphSAGE,0.001,100,0.0005,64,327.92795,327.927978515625,12.741164,0.8385159668031746,18.108782,0.8387549562113625
GIN,0.001,100,0.0005,64,6172.4526,6172.451171875,53.13731,-1.1993307813458016,78.56496,0.10148945025035314
GCN,0.001,100,0.0005,128,1370.1588,1370.1588134765625,25.522022,0.48103588675185616,37.015656,0.4823164258684431
GAT,0.001,100,0.0005,128,1259.0544,1259.0543212890625,23.166159,0.4915896324580259,35.48316,0.49168020486831665
GraphSAGE,0.001,100,0.0005,128,189.19753,189.197509765625,9.742379,0.9056155317261647,13.7549095,0.9057369785649436
GIN,0.001,100,0.0005,128,5622.235,5622.2353515625,51.193054,-0.9774437169808491,74.98156,0.21331825426646642
GCN,0.001,100,0.0005,256,1211.5692,1211.5693359375,23.941723,0.5486589685801343,34.807602,0.549726311649595
GAT,0.001,100,0.0005,256,560.6215,560.62158203125,14.971303,0.7882982357278724,23.677448,0.788403604711805
GraphSAGE,0.001,100,0.0005,256,113.17513,113.17514038085938,7.4483542,0.9491265344658786,10.63838,0.949148850781577
GIN,0.001,100,0.0005,256,5540.372,5540.37255859375,51.51231,-0.9603282415243964,74.43368,0.2119331189564296
GCN,0.001,100,0.0005,512,1003.5123,1003.5123901367188,21.758255,0.6302759870380364,31.678263,0.6306922010013035
GAT,0.001,100,0.0005,512,694.4457,694.4456787109375,16.179323,0.752425115005855,26.352337,0.7548904504094806
GraphSAGE,0.001,100,0.0005,512,55.163887,55.16389465332031,5.229924,0.975297932272305,7.4272394,0.9753290968281882
GIN,0.001,100,0.0005,512,4020.4575,4020.45703125,44.62549,-0.43796083320873486,63.407078,0.3407094478607178
GCN,0.001,100,5e-05,32,1686.5751,1686.57470703125,29.386639,0.33954297188877336,41.067932,0.34220689109393526
GAT,0.001,100,5e-05,32,1138.06,1138.06005859375,23.739166,0.5618628200842083,33.735146,0.5634008518287114
GraphSAGE,0.001,100,5e-05,32,570.151,570.1510620117188,17.007982,0.7188333033085413,23.877834,0.7205871684210641
GIN,0.001,100,5e-05,32,6341.6357,6341.63525390625,53.66286,-1.2771920710129645,79.634384,0.03470932160105024
GCN,0.001,100,5e-05,64,1559.4703,1559.4703369140625,27.935062,0.40327523254294423,39.49013,0.4049575243677412
GAT,0.001,100,5e-05,64,1572.1809,1572.1807861328125,27.019423,0.35641210564650844,39.650738,0.3573299135480608
GraphSAGE,0.001,100,5e-05,64,377.38202,377.38201904296875,13.838814,0.8121929000488414,19.426323,0.8127381461007255
GIN,0.001,100,5e-05,64,6226.422,6226.421875,53.357582,-1.2238646846007524,78.90768,0.08565826501165118
GCN,0.001,100,5e-05,128,1362.0616,1362.061767578125,25.496546,0.48631489679117035,36.90612,0.4877992698124477
GAT,0.001,100,5e-05,128,1306.9355,1306.9354248046875,23.223394,0.46981263094016373,36.15156,0.46993680936949594
GraphSAGE,0.001,100,5e-05,128,179.95204,179.95204162597656,9.480972,0.9109881366536424,13.41462,0.9110957128661019
GIN,0.001,100,5e-05,128,5914.413,5914.41357421875,52.4313,-1.0945586834130638,76.90522,0.1594940381390708
GCN,0.001,100,5e-05,256,1168.1495,1168.1492919921875,23.445078,0.5646731785707348,34.178204,0.5651805230549404
GAT,0.001,100,5e-05,256,1286.8328,1286.8328857421875,22.357428,0.5290267404173065,35.87245,0.530515764440809
GraphSAGE,0.001,100,5e-05,256,110.13385,110.13384246826172,7.392699,0.9486295655978619,10.494468,0.9487077295780182
GIN,0.001,100,5e-05,256,4768.1367,4768.1357421875,47.428062,-0.660214642091697,69.0517,0.30208318148340496
GCN,0.001,100,5e-05,512,1021.1571,1021.1571044921875,21.810287,0.6219079533689776,31.95555,0.6222306873117175
GAT,0.001,100,5e-05,512,535.66376,535.663818359375,14.062539,0.8114051173891127,23.144411,0.8122343591281346
GraphSAGE,0.001,100,5e-05,512,50.565365,50.565364837646484,4.989593,0.9772591317731185,7.110933,0.9773168436118534
GIN,0.001,100,5e-05,512,3160.218,3160.218505859375,39.939728,-0.1415529168403648,56.215816,0.3936572117464883
GCN,0.001,250,0.05,32,1341.6361,1341.63623046875,25.443808,0.47937213157907416,36.62835,0.4804490974971226
GAT,0.001,250,0.05,32,534.9329,534.9329223632812,15.90632,0.7898201293449153,23.128616,0.7899398420538221
GraphSAGE,0.001,250,0.05,32,188.86438,188.86439514160156,9.597366,0.9026940258289559,13.742794,0.9029572435787746
GIN,0.001,250,0.05,32,5736.814,5736.814453125,52.0268,-1.0393357968828805,75.74176,0.1554896363190242
GCN,0.001,250,0.05,64,1107.3562,1107.356201171875,22.950644,0.5814608633950371,33.276962,0.5820379384926387
GAT,0.001,250,0.05,64,1102.5482,1102.5482177734375,20.388945,0.5758624367657477,33.204643,0.5759386547974178
GraphSAGE,0.001,250,0.05,64,92.68003,92.6800308227539,6.8064585,0.9535742906620682,9.627047,0.9535879194736481
GIN,0.001,250,0.05,64,4590.2593,4590.259765625,48.152443,-0.627593356139604,67.75145,0.314336359500885
GCN,0.001,250,0.05,128,897.06464,897.0645751953125,20.712337,0.6645669906580475,29.951036,0.6646718212536403
GAT,0.001,250,0.05,128,1024.7727,1024.7728271484375,19.464815,0.6151652657009169,32.01207,0.6153185069561005
GraphSAGE,0.001,250,0.05,128,46.282513,46.28251266479492,4.8823276,0.9772912668599375,6.8031254,0.9773162049906594
GIN,0.001,250,0.05,128,3464.1055,3464.105712890625,42.85122,-0.27238256626849483,58.85665,0.3678199223109654
GCN,0.001,250,0.05,256,640.0088,640.0088500976562,17.437471,0.7737386202793352,25.298395,0.7752501964569092
GAT,0.001,250,0.05,256,841.308,841.307861328125,17.910814,0.7126373042254588,29.00531,0.7126951600824084
GraphSAGE,0.001,250,0.05,256,25.827942,25.82794189453125,3.531481,0.9880756702169382,5.08212,0.9882230886391231
GIN,0.001,250,0.05,256,2498.5269,2498.526611328125,36.29357,0.060686991824488036,49.985268,0.4524754796709333
GCN,0.001,250,0.05,512,522.5163,522.5162963867188,15.681432,0.8109836505914997,22.858616,0.8131640085152217
GAT,0.001,250,0.05,512,603.35406,603.35400390625,14.714656,0.7883940991123544,24.563267,0.7891952097415924
GraphSAGE,0.001,250,0.05,512,5.786723,5.786723613739014,1.6828928,0.9973521054980938,2.405561,0.9974720435483115
GIN,0.001,250,0.05,512,1242.1046,1242.104736328125,26.283293,0.5102565100756398,35.243504,0.6381292811461857
GCN,0.001,250,0.005,32,1271.8817,1271.8817138671875,24.740301,0.5175662417999197,35.663452,0.5188744408743722
GAT,0.001,250,0.005,32,1259.5085,1259.5084228515625,22.92023,0.47722805052046063,35.489555,0.4774595541613443
GraphSAGE,0.001,250,0.005,32,206.40332,206.4033203125,10.053764,0.8935865717756145,14.366743,0.8938293925353459
GIN,0.001,250,0.005,32,5517.3374,5517.337890625,51.338104,-0.9542990111106052,74.27878,0.19642133797918046
GCN,0.001,250,0.005,64,1212.0105,1212.010498046875,24.086475,0.5395120664987287,34.813942,0.5405533356325967
GAT,0.001,250,0.005,64,1331.4285,1331.4285888671875,23.789488,0.5024138793395863,36.488743,0.5045434534549713
GraphSAGE,0.001,250,0.005,64,69.31651,69.31651306152344,6.024881,0.9659268430423326,8.325654,0.9659511574677059
GIN,0.001,250,0.005,64,4738.819,4738.81884765625,48.72736,-0.6837116222800168,68.83908,0.30574952704565866
GCN,0.001,250,0.005,128,896.71063,896.7105102539062,20.845089,0.6703923313647439,29.945127,0.6706934911864144
GAT,0.001,250,0.005,128,1285.5956,1285.595703125,21.681425,0.48685787673081354,35.8552,0.48731908202171326
GraphSAGE,0.001,250,0.005,128,43.8701,43.87009811401367,4.6973534,0.9792154164255736,6.6234508,0.9792416862079075
