Model,Learning Rate,Epochs,Weight Decay,Hidden Channels,MSE,Torch MSE,MAE,R2,RMSE,EV Score
GIN,0.01,100,5e-05,256,344.06592,9696.2734375,7.8490305,0.9609687411053304,18.549013,0.9670102000236511
GCN,0.01,100,5e-05,512,0.010693894,1645.4896240234375,0.08581706,0.9999987868717084,0.10341129,0.9999988079071045
GAT,0.01,100,5e-05,512,709.1356,1363450.625,22.18775,0.919554792795364,26.6296,0.9408160448074341
GraphSAGE,0.01,100,5e-05,512,0.41806513,1468.8985595703125,0.3210535,0.9999525741827714,0.64657956,0.9999606013298035
GIN,0.01,100,5e-05,512,1852.8317,9512.259765625,14.851318,0.7898125106289438,43.044533,0.8090295791625977
GCN,0.01,250,0.05,32,0.0006569017,1266.767333984375,0.020019805,0.9999999254802691,0.025630094,0.9999999403953552
GAT,0.01,250,0.05,32,0.0025011771,2273.031494140625,0.03505672,0.9999997162634067,0.05001177,0.9999997615814209
GraphSAGE,0.01,250,0.05,32,0.007374288,2416.54833984375,0.038595006,0.9999991634517887,0.08587368,0.9999992847442627
GIN,0.01,250,0.05,32,17.790964,9639.8466796875,1.6869708,0.9979817715542062,4.2179337,0.9983013272285461
GCN,0.01,250,0.05,64,9.269107e-06,1516.46337890625,0.0020440144,0.9999999989485011,0.0030445207,1.0
GAT,0.01,250,0.05,64,0.002593836,3411.160400390625,0.034344338,0.9999997057520645,0.050929718,0.9999997615814209
GraphSAGE,0.01,250,0.05,64,25.671762,2068.943115234375,2.3181999,0.9970877641518174,5.066731,0.9975799322128296
GIN,0.01,250,0.05,64,0.28119978,9808.154296875,0.2499717,0.999968100354067,0.53028274,0.9999741315841675
GCN,0.01,250,0.05,128,0.27672404,1328.08837890625,0.24831136,0.999968608086699,0.5260457,0.9999745488166809
GAT,0.01,250,0.05,128,0.13689528,2977.048095703125,0.27562663,0.9999844704327698,0.36999363,0.9999847412109375
GraphSAGE,0.01,250,0.05,128,0.00044412698,2144.562255859375,0.009326904,0.9999999496176989,0.021074321,0.9999999403953552
GIN,0.01,250,0.05,128,1.1231532,9966.1533203125,0.49148077,0.9998725881258053,1.0597892,0.9998944997787476
GCN,0.01,250,0.05,256,15.741516,1353.066650390625,1.7482778,0.9982142634401615,3.967558,0.9985461831092834
GAT,0.01,250,0.05,256,0.0117378,2636.321533203125,0.10122499,0.9999986684496333,0.10834113,0.9999988675117493
GraphSAGE,0.01,250,0.05,256,0.001396832,1827.65869140625,0.015708655,0.999999841541681,0.037374217,0.9999998807907104
GIN,0.01,250,0.05,256,2.6835818,9823.416015625,0.70880985,0.9996955711862913,1.6381642,0.9997197389602661
GCN,0.01,250,0.05,512,7.6324596e-07,1495.5772705078125,0.00067889725,0.9999999999134165,0.0008736395,1.0
GAT,0.01,250,0.05,512,3.1896923,11326.060546875,1.643769,0.9996381574691158,1.7859709,0.9996601343154907
GraphSAGE,0.01,250,0.05,512,0.00041158783,1733.601806640625,0.013135629,0.9999999533089728,0.020287627,0.9999999403953552
GIN,0.01,250,0.05,512,617.9634,687.9109497070312,7.7438498,0.9298974804492823,24.85887,0.9337514638900757
GCN,0.01,250,0.005,32,1.0209365e-08,1846.0008544921875,6.74682e-05,0.9999999999988418,0.000101041405,1.0
GAT,0.01,250,0.005,32,0.01549597,2218.55712890625,0.09589468,0.9999982421181567,0.12448281,0.9999983906745911
GraphSAGE,0.01,250,0.005,32,0.09014133,1675.0584716796875,0.1729453,0.9999897742579946,0.30023545,0.9999911785125732
GIN,0.01,250,0.005,32,0.8292944,9452.3427734375,0.36031505,0.9999059238324909,0.91065603,0.9999206066131592
GCN,0.01,250,0.005,64,2.8535962e-06,1485.5208740234375,0.0012814498,0.9999999996762846,0.0016892591,1.0
GAT,0.01,250,0.005,64,1.11429445e-05,1627.4779052734375,0.0022803748,0.9999999987359309,0.0033381048,1.0
GraphSAGE,0.01,250,0.005,64,46.061356,2387.1767578125,3.0967338,0.9947747440200357,6.786852,0.9956413507461548
GIN,0.01,250,0.005,64,1.0130479,9770.5283203125,0.3969365,0.9998850786094297,1.0065029,0.9999026656150818
GCN,0.01,250,0.005,128,0.0008138418,1458.403564453125,0.012766499,0.9999999076767891,0.028527914,0.9999999403953552
GAT,0.01,250,0.005,128,0.001321282,1672.9119873046875,0.015786516,0.9999998501121486,0.03634944,0.9999998807907104
GraphSAGE,0.01,250,0.005,128,3.289138,2444.32421875,1.0362517,0.9996268762033762,1.8135982,0.9996823668479919
GIN,0.01,250,0.005,128,1.1624583,9435.080078125,0.42086056,0.9998681293207566,1.0781736,0.9998877644538879
GCN,0.01,250,0.005,256,0.0011062291,1539.1302490234375,0.0147641385,0.9999998745080214,0.033260025,0.9999998807907104
GAT,0.01,250,0.005,256,0.0015645813,2735.3076171875,0.027665326,0.9999998225119986,0.03955479,0.9999998211860657
GraphSAGE,0.01,250,0.005,256,0.0010412354,2496.82861328125,0.019433472,0.9999998818809915,0.032268178,0.9999998807907104
GIN,0.01,250,0.005,256,0.82167816,9849.1865234375,0.36289,0.9999067878307157,0.90646464,0.9999216198921204
GCN,0.01,250,0.005,512,7.7131017e-07,1555.5350341796875,0.0008035696,0.9999999999125017,0.00087824266,1.0
GAT,0.01,250,0.005,512,6.6455145e-06,797538.375,0.0014094224,0.9999999992461248,0.0025778895,1.0
GraphSAGE,0.01,250,0.005,512,0.0005218056,1875.3389892578125,0.012988196,0.999999940805738,0.022843065,0.9999999403953552
GIN,0.01,250,0.005,512,2.3309867,9696.7392578125,0.61679965,0.999735570039275,1.5267569,0.9997785687446594
GCN,0.01,250,0.0005,32,8.527154e-09,1437.813720703125,6.251658e-05,0.9999999999990327,9.234259e-05,1.0
GAT,0.01,250,0.0005,32,0.0013082704,1995.0604248046875,0.030201511,0.9999998515882219,0.03617002,0.9999998807907104
GraphSAGE,0.01,250,0.0005,32,0.005559394,2119.07861328125,0.03839264,0.9999993693355888,0.07456134,0.999999463558197
GIN,0.01,250,0.0005,32,2.3882518,9231.5791015625,0.3131786,0.9997290737577968,1.5453969,0.9997398257255554
GCN,0.01,250,0.0005,64,0.0015759596,1360.4697265625,0.022396263,0.9999998212212218,0.03969836,0.9999998211860657
GAT,0.01,250,0.0005,64,4.031569,2486.96240234375,0.9856242,0.9995426539060769,2.0078766,0.9996227025985718
GraphSAGE,0.01,250,0.0005,64,0.06012948,1760.196044921875,0.12541783,0.9999931788391228,0.24521314,0.9999943375587463
GIN,0.01,250,0.0005,64,0.77253413,9779.1279296875,0.35311294,0.9999123627884164,0.8789392,0.9999265074729919
GCN,0.01,250,0.0005,128,0.001242668,1419.1588134765625,0.015644018,0.9999998590302285,0.0352515,0.9999998807907104
GAT,0.01,250,0.0005,128,2.4280234e-07,3406.134521484375,0.00027912334,0.9999999999724563,0.0004927498,1.0
GraphSAGE,0.01,250,0.0005,128,0.0031084148,2100.55224609375,0.033375178,0.9999996473776249,0.05575316,0.9999997019767761
GIN,0.01,250,0.0005,128,0.46244836,9859.21875,0.28479955,0.9999475392945876,0.68003553,0.9999567270278931
GCN,0.01,250,0.0005,256,0.015996221,1488.0030517578125,0.057276137,0.9999981853690482,0.12647617,0.9999985098838806
GAT,0.01,250,0.0005,256,0.0033227815,7754.2919921875,0.025461975,0.9999996230595909,0.057643574,0.9999997019767761
GraphSAGE,0.01,250,0.0005,256,9.973453e-09,3035.845947265625,6.1166174e-05,0.9999999999988686,9.9867175e-05,1.0
GIN,0.01,250,0.0005,256,0.6994519,9292.173828125,0.32966873,0.9999206533194331,0.83633244,0.9999329447746277
GCN,0.01,250,0.0005,512,5.9847363e-09,1478.5247802734375,4.7993803e-05,0.9999999999993211,7.736107e-05,1.0
GAT,0.01,250,0.0005,512,58.711617,4416.56005859375,6.4542837,0.9933396825718177,7.6623507,0.994699239730835
GraphSAGE,0.01,250,0.0005,512,0.11105165,1989.4912109375,0.30518082,0.9999874021661239,0.33324412,0.9999924302101135
GIN,0.01,250,0.0005,512,0.47559983,1444.9049072265625,0.34092787,0.9999460473729133,0.6896375,0.9999547600746155
GCN,0.01,250,5e-05,32,1.2940458e-09,1404.712646484375,2.7719741e-05,0.9999999999998532,3.5972847e-05,1.0
GAT,0.01,250,5e-05,32,61.64249,2628.669189453125,5.152728,0.9930072006879082,7.851273,0.9940664172172546
GraphSAGE,0.01,250,5e-05,32,0.0010463546,2562.316162109375,0.014637161,0.9999998813002569,0.032347407,0.9999998807907104
GIN,0.01,250,5e-05,32,0.88496226,9556.099609375,0.37170234,0.999899608805266,0.9407243,0.9999153017997742
GCN,0.01,250,5e-05,64,0.03340401,1314.498046875,0.09835113,0.9999962106084769,0.18276764,0.9999967217445374
GAT,0.01,250,5e-05,64,2.7229394e-08,34697.48828125,0.00013200499,0.999999999996911,0.00016501332,1.0
GraphSAGE,0.01,250,5e-05,64,18.257309,2301.90478515625,1.9837011,0.9979288685516512,4.272857,0.9982692003250122
GIN,0.01,250,5e-05,64,0.6895438,9711.6845703125,0.33724642,0.9999217773141397,0.8303877,0.9999346733093262
GCN,0.01,250,5e-05,128,0.081603155,1540.3980712890625,0.12928571,0.999990742839317,0.28566265,0.9999923706054688
GAT,0.01,250,5e-05,128,8.9420064e-07,1995.2281494140625,0.00044197537,0.9999999998985608,0.0009456218,1.0
GraphSAGE,0.01,250,5e-05,128,8.951404e-06,2007.8465576171875,0.0012955487,0.9999999989845418,0.0029918898,1.0
GIN,0.01,250,5e-05,128,0.8382896,9870.275390625,0.36466858,0.9999049034093112,0.9155816,0.9999199509620667
GCN,0.01,250,5e-05,256,0.030032607,1467.5562744140625,0.12655844,0.99999659306452,0.17329918,0.9999968409538269
GAT,0.01,250,5e-05,256,3.7786023e-07,12253.892578125,0.00042514782,0.9999999999571351,0.00061470334,1.0
GraphSAGE,0.01,250,5e-05,256,5.8172946e-09,2346.4921875,4.4538257e-05,0.9999999999993401,7.627119e-05,1.0
GIN,0.01,250,5e-05,256,0.6850751,9733.876953125,0.34110588,0.9999222842422201,0.8276926,0.9999353885650635
GCN,0.01,250,5e-05,512,1.0486072e-08,1456.6632080078125,5.194332e-05,0.9999999999988104,0.00010240152,1.0
GAT,0.01,250,5e-05,512,7537.605,7537.60546875,36.66011,0.1449248646957222,86.81938,0.25799453258514404
GraphSAGE,0.01,250,5e-05,512,21.701824,2411.37744140625,2.1997328,0.9975381184908726,4.6585217,0.9980443120002747
GIN,0.01,250,5e-05,512,1.4049053,9630.705078125,0.68836075,0.9998406258303066,1.185287,0.9998716115951538
GCN,0.01,500,0.05,32,0.0042037033,1288.17041015625,0.042675406,0.9999995231268,0.06483597,0.9999995827674866
GAT,0.01,500,0.05,32,1.388731,2247.198974609375,0.7049228,0.9998424606729356,1.1784443,0.9998624920845032
GraphSAGE,0.01,500,0.05,32,3.4995268e-05,2406.34375,0.0028959352,0.9999999960300944,0.00591568,1.0
GIN,0.01,500,0.05,32,0.6173743,9680.7890625,0.3292032,0.9999299643127204,0.7857317,0.9999398589134216
GCN,0.01,500,0.05,64,0.00012048931,1417.79345703125,0.0054306453,0.9999999863315454,0.0109767625,1.0
GAT,0.01,500,0.05,64,0.00036009116,2182.5361328125,0.009812988,0.9999999591508195,0.018976068,0.9999999403953552
GraphSAGE,0.01,500,0.05,64,0.071433544,2651.70556640625,0.13085702,0.9999918964919984,0.26727054,0.9999935030937195
GIN,0.01,500,0.05,64,0.45824423,9900.779296875,0.28761902,0.9999480162175787,0.6769374,0.999955952167511
GCN,0.01,500,0.05,128,6.792277e-06,1627.1402587890625,0.0011675815,0.9999999992294758,0.0026061998,1.0
GAT,0.01,500,0.05,128,0.0022355835,4097.8681640625,0.021639457,0.9999997463926673,0.04728196,0.9999998211860657
GraphSAGE,0.01,500,0.05,128,7.62479e-08,2753.214599609375,0.00015607013,0.9999999999913504,0.00027613022,1.0
GIN,0.01,500,0.05,128,4.515371,10036.81640625,0.88505983,0.9994877708083202,2.1249402,0.9995661973953247
GCN,0.01,500,0.05,256,0.00014416873,1476.4378662109375,0.0066199116,0.9999999836453233,0.012007029,1.0
GAT,0.01,500,0.05,256,2.081026e-07,1548.3638916015625,0.00029346274,0.9999999999763926,0.00045618264,1.0
GraphSAGE,0.01,500,0.05,256,0.0070314817,1908.9443359375,0.034736414,0.999999202340213,0.08385393,0.9999993443489075
GIN,0.01,500,0.05,256,30.690353,9508.8408203125,2.285768,0.9965184488856879,5.5398874,0.9971096515655518
GCN,0.01,500,0.05,512,2.2304745,1705.983642578125,1.0513887,0.9997469722665501,1.4934773,0.9998379349708557
GAT,0.01,500,0.05,512,0.13605165,7861.88232421875,0.33506778,0.9999845661350171,0.3688518,0.9999914765357971
GraphSAGE,0.01,500,0.05,512,5.84978e-07,2301.1748046875,0.00056014094,0.9999999999336394,0.00076483854,1.0
GIN,0.01,500,0.05,512,70.01976,10138.31640625,3.490894,0.9920568737855776,8.367781,0.9934355616569519
GCN,0.01,500,0.005,32,0.00027947887,1450.3292236328125,0.012058331,0.9999999682955771,0.016717622,0.9999999403953552
GAT,0.01,500,0.005,32,1.976076e-06,2943.791015625,0.0010490235,0.9999999997758315,0.0014057297,1.0
GraphSAGE,0.01,500,0.005,32,1.04104856e-07,3508.320556640625,0.00019350395,0.9999999999881902,0.00032265284,1.0
GIN,0.01,500,0.005,32,503.0891,502.801513671875,3.7153044,0.9429289615042714,22.429647,0.9435251355171204
GCN,0.01,500,0.005,64,0.0059594377,1357.4996337890625,0.04491886,0.9999993239541901,0.077197395,0.9999994039535522
GAT,0.01,500,0.005,64,0.0070584347,2402.028076171875,0.04328876,0.9999991992825612,0.08401449,0.9999993443489075
GraphSAGE,0.01,500,0.005,64,3.4695603e-07,3280.3330078125,0.0002688616,0.9999999999606409,0.00058902975,1.0
GIN,0.01,500,0.005,64,0.8536578,9650.2373046875,0.4191493,0.9999031600146786,0.923936,0.9999198913574219
GCN,0.01,500,0.005,128,0.0007981748,1513.5205078125,0.013308034,0.9999999094540792,0.028251989,0.9999999403953552
GAT,0.01,500,0.005,128,1.7855223e-06,2215.715087890625,0.00085709756,0.9999999997974481,0.0013362344,1.0
GraphSAGE,0.01,500,0.005,128,0.00052779575,2932.453857421875,0.013761398,0.9999999401262051,0.022973806,0.9999999403953552
GIN,0.01,500,0.005,128,0.95571136,9782.671875,0.39163136,0.9998915829250508,0.9776049,0.999908983707428
GCN,0.01,500,0.005,256,0.0012948492,1493.001220703125,0.016472109,0.9999998531107273,0.035984013,0.9999998807907104
GAT,0.01,500,0.005,256,7882.442,12681.8369140625,32.075577,0.10580624511487491,88.78312,0.21652281284332275
GraphSAGE,0.01,500,0.005,256,9.80316e-09,3298.118408203125,8.14046e-05,0.9999999999988879,9.901091e-05,1.0
GIN,0.01,500,0.005,256,3.7271242,8084.71533203125,0.88756263,0.9995771904953892,1.9305761,0.9996193647384644
GCN,0.01,500,0.005,512,5.5871885e-09,1476.673828125,6.2301224e-05,0.9999999999993662,7.47475e-05,1.0
GAT,0.01,500,0.005,512,1.8660612e-07,306141.53125,0.0003171471,0.9999999999788312,0.0004319793,1.0
GraphSAGE,0.01,500,0.005,512,2.8591014e-08,2231.15771484375,0.00012751918,0.9999999999967566,0.00016908877,1.0
GIN,0.01,500,0.005,512,0.9967775,9413.548828125,0.40932688,0.9998869243602334,0.99838746,0.9999029040336609
GCN,0.01,500,0.0005,32,0.017265363,1587.679931640625,0.094057865,0.9999980413962739,0.13139772,0.999998152256012
GAT,0.01,500,0.0005,32,0.00081019354,2343.504150390625,0.016588982,0.9999999080906722,0.028463898,0.9999999403953552
GraphSAGE,0.01,500,0.0005,32,0.03623142,2254.81103515625,0.111162096,0.9999958898633582,0.19034553,0.9999966025352478
GIN,0.01,500,0.0005,32,0.6761622,8260.1923828125,0.32116038,0.9999232953460367,0.82229084,0.99993497133255
GCN,0.01,500,0.0005,64,8.950152e-07,1386.3001708984375,0.0005455573,0.9999999998984684,0.00094605243,1.0
GAT,0.01,500,0.0005,64,2.5160875e-06,4672.8369140625,0.00079164514,0.999999999714572,0.001586218,1.0
GraphSAGE,0.01,500,0.0005,64,1.458948e-06,1730.46923828125,0.0006742335,0.9999999998344952,0.0012078692,1.0
GIN,0.01,500,0.0005,64,0.817848,9785.3466796875,0.3690603,0.9999072223300574,0.9043495,0.9999224543571472
GCN,0.01,500,0.0005,128,0.0002631686,1396.8980712890625,0.0059980233,0.9999999701458357,0.016222471,1.0
GAT,0.01,500,0.0005,128,3.697755e-09,1752.9415283203125,3.2937758e-05,0.9999999999995806,6.080917e-05,1.0
GraphSAGE,0.01,500,0.0005,128,1.2768075e-09,1843.0716552734375,1.9964993e-05,0.9999999999998551,3.5732442e-05,1.0
GIN,0.01,500,0.0005,128,0.73724514,9274.4306640625,0.37190783,0.9999163660168894,0.8586298,0.9999300241470337
GCN,0.01,500,0.0005,256,0.6845818,1447.4908447265625,0.36377606,0.9999223402070079,0.8273946,0.9999354481697083
GAT,0.01,500,0.0005,256,2.6618657e-10,3707.872314453125,1.2486092e-05,0.9999999999999698,1.6315225e-05,1.0
GraphSAGE,0.01,500,0.0005,256,4.6365304e-08,2320.2578125,9.4813e-05,0.9999999999947403,0.00021532604,1.0
GIN,0.01,500,0.0005,256,0.8399752,9743.61328125,0.36478716,0.9999047121966287,0.9165016,0.9999191761016846
GCN,0.01,500,0.0005,512,7.8230045e-10,1552.0804443359375,1.4160715e-05,0.9999999999999113,2.7969634e-05,1.0
GAT,0.01,500,0.0005,512,1.4955057e-09,82943.4921875,2.2237145e-05,0.9999999999998304,3.867177e-05,1.0
GraphSAGE,0.01,500,0.0005,512,0.32641646,1722.073974609375,0.34950608,0.9999629709208167,0.5713287,0.9999724626541138
GIN,0.01,500,0.0005,512,1.0794424,9466.849609375,0.4240701,0.9998775467307247,1.0389621,0.9998974204063416
GCN,0.01,500,5e-05,32,7.8623925e-05,1471.224853515625,0.005955977,0.9999999910808051,0.008867013,1.0
GAT,0.01,500,5e-05,32,0.31555668,2379.78466796875,0.4539908,0.9999642028663249,0.56174433,0.99996417760849
GraphSAGE,0.01,500,5e-05,32,0.49200395,1925.8841552734375,0.43117768,0.9999441864690859,0.7014299,0.9999521374702454
GIN,0.01,500,5e-05,32,0.73870033,9588.375,0.36746347,0.9999162009336905,0.8594768,0.9999305605888367
GCN,0.01,500,5e-05,64,0.93861526,1300.46484375,0.5369422,0.9998935223528973,0.9688216,0.9999131560325623
GAT,0.01,500,5e-05,64,4.3952994e-10,2806.093994140625,1.5941725e-05,0.9999999999999502,2.096497e-05,1.0
GraphSAGE,0.01,500,5e-05,64,0.0034731864,1916.0108642578125,0.027078424,0.9999996059974966,0.058933746,0.9999997019767761
GIN,0.01,500,5e-05,64,0.74585116,9771.0302734375,0.36904454,0.9999153897354788,0.8636267,0.9999291896820068
GCN,0.01,500,5e-05,128,5.5432317e-08,1357.3223876953125,0.00011412859,0.9999999999937117,0.00023544069,1.0
GAT,0.01,500,5e-05,128,0.029491635,2305.303955078125,0.08541019,0.9999966544328687,0.1717313,0.9999972581863403
GraphSAGE,0.01,500,5e-05,128,3.5538706e-05,2395.5302734375,0.0028678845,0.9999999959684461,0.005961435,1.0
GIN,0.01,500,5e-05,128,0.623522,9451.6083984375,0.32268888,0.9999292669055426,0.7896341,0.9999410510063171
GCN,0.01,500,5e-05,256,2.5595553,1324.8759765625,0.7347405,0.9997096409397505,1.599861,0.9997631311416626
GAT,0.01,500,5e-05,256,0.014708759,3959.4228515625,0.10138577,0.9999983314205063,0.12127967,0.999998927116394
GraphSAGE,0.01,500,5e-05,256,0.083483696,1782.6778564453125,0.1506492,0.9999905295083465,0.28893545,0.9999926686286926
GIN,0.01,500,5e-05,256,0.62048894,9887.91015625,0.32502085,0.999929610977258,0.7877112,0.9999410510063171
GCN,0.01,500,5e-05,512,0.78697324,1573.6492919921875,0.8449461,0.9999107247997178,0.8871151,0.9999420642852783
GAT,0.01,500,5e-05,512,0.038910646,2345.146728515625,0.08621791,0.9999955859293593,0.19725782,0.9999961256980896
GraphSAGE,0.01,500,5e-05,512,4.384614e-11,1864.6068115234375,4.4698163e-06,0.999999999999995,6.6216417e-06,1.0
GIN,0.01,500,5e-05,512,0.7476996,9642.3837890625,0.34807745,0.9999151800508167,0.86469626,0.9999287724494934
GCN,0.01,1000,0.05,32,3.1401677e-07,1420.34228515625,0.00031326717,0.9999999999643776,0.000560372,1.0
GAT,0.01,1000,0.05,32,2.0062387,2775.93505859375,1.0833005,0.999772409856023,1.4164176,0.9997820854187012
GraphSAGE,0.01,1000,0.05,32,0.0012170492,2003.102783203125,0.018240457,0.9999998619364571,0.034886234,0.9999998807907104
GIN,0.01,1000,0.05,32,2.3946667,9664.4033203125,0.63627994,0.9997283460800626,1.547471,0.9997729659080505
GCN,0.01,1000,0.05,64,7.88948e-06,1325.3775634765625,0.0014641264,0.9999999991050078,0.0028088219,1.0
GAT,0.01,1000,0.05,64,0.0035279982,3595.050537109375,0.032455724,0.9999995997796045,0.059396956,0.9999997019767761
GraphSAGE,0.01,1000,0.05,64,16.166214,2304.85302734375,2.4732249,0.9981660851732342,4.020723,0.9985153675079346
GIN,0.01,1000,0.05,64,1.9830989,9748.5322265625,0.5918428,0.9997750348413533,1.4082254,0.999809741973877
GCN,0.01,1000,0.05,128,5.572227e-06,1415.642578125,0.001015184,0.9999999993678798,0.0023605565,1.0
GAT,0.01,1000,0.05,128,7.0764065e-05,12394.54296875,0.005553984,0.9999999919724392,0.008412138,1.0
GraphSAGE,0.01,1000,0.05,128,8.5549495e-05,2200.64794921875,0.0052586435,0.9999999902951611,0.009249297,1.0
GIN,0.01,1000,0.05,128,2.9626346,10154.810546875,0.7144195,0.9996639151174349,1.7212305,0.9997185468673706
GCN,0.01,1000,0.05,256,0.023618123,1591.8018798828125,0.088458024,0.9999973207314894,0.15368189,0.9999977946281433
GAT,0.01,1000,0.05,256,660.83997,2471.952392578125,21.152416,0.9250335143376908,25.706808,0.9250341057777405
GraphSAGE,0.01,1000,0.05,256,0.0033209692,2411.72509765625,0.03063416,0.999999623265189,0.05762785,0.9999996423721313
GIN,0.01,1000,0.05,256,111.08938,9895.9755859375,3.5645413,0.9873978844931269,10.539895,0.9884580969810486
GCN,0.01,1000,0.05,512,0.0153743755,1448.401611328125,0.12220217,0.9999982559120861,0.12399345,0.9999990463256836
GAT,0.01,1000,0.05,512,41.598164,3088786.5,3.576926,0.9952810538463089,6.4496636,0.9958349466323853
GraphSAGE,0.01,1000,0.05,512,6.344664e-05,2345.682373046875,0.006405402,0.999999992802536,0.00796534,1.0
GIN,0.01,1000,0.05,512,23.080324,9041.2001953125,1.5996971,0.9973817400964808,4.8041987,0.9976618885993958
GCN,0.01,1000,0.005,32,0.19984286,1493.8134765625,0.26487958,0.9999773295838983,0.44703788,0.9999797344207764
GAT,0.01,1000,0.005,32,8.7607395e-07,1956.4549560546875,0.0004781763,0.999999999900617,0.0009359882,1.0
GraphSAGE,0.01,1000,0.005,32,6.190365e-05,2043.130859375,0.004253959,0.9999999929775748,0.007867888,1.0
GIN,0.01,1000,0.005,32,1.3411194,9182.83984375,0.48179618,0.9998478617830885,1.1580671,0.9998725056648254
GCN,0.01,1000,0.005,64,2.819179e-09,1478.875,3.7169604e-05,0.9999999999996801,5.309594e-05,1.0
GAT,0.01,1000,0.005,64,8.886106e-07,3021.137939453125,0.0007405286,0.999999999899195,0.0009426614,1.0
GraphSAGE,0.01,1000,0.005,64,0.02964888,4005.53857421875,0.09942073,0.9999966365949354,0.1721885,0.9999973177909851
GIN,0.01,1000,0.005,64,0.8225379,9850.2724609375,0.41671187,0.9999066903000394,0.90693873,0.9999198913574219
GCN,0.01,1000,0.005,128,0.05283363,1508.1424560546875,0.12068864,0.9999940064888276,0.22985567,0.999995231628418
GAT,0.01,1000,0.005,128,0.00024084891,1766.7818603515625,0.009065859,0.9999999726778077,0.015519308,1.0
GraphSAGE,0.01,1000,0.005,128,1.2839343e-05,2568.78271484375,0.002349018,0.9999999985434893,0.0035832028,1.0
GIN,0.01,1000,0.005,128,1.2232561,9545.517578125,0.46168524,0.9998612323419764,1.1060091,0.9998853206634521
GCN,0.01,1000,0.005,256,8.945586e-09,1385.40380859375,5.1719944e-05,0.9999999999989853,9.4581104e-05,1.0
GAT,0.01,1000,0.005,256,2.4846807e-08,2669.602294921875,0.000100785524,0.9999999999971814,0.0001576287,1.0
GraphSAGE,0.01,1000,0.005,256,9.242891e-05,2440.06884765625,0.0053554038,0.9999999895147512,0.009613995,1.0
GIN,0.01,1000,0.005,256,1.8651508,9874.6826171875,0.5527817,0.9997884150340395,1.3657053,0.9998216032981873
GCN,0.01,1000,0.005,512,6.4082947e-06,1450.816650390625,0.0023859243,0.9999999992730353,0.002531461,1.0
GAT,0.01,1000,0.005,512,2.3407633,68152.5,0.85381424,0.9997344609925212,1.5299554,0.9997478723526001
GraphSAGE,0.01,1000,0.005,512,51.633335,2068.963134765625,3.0902638,0.9941426520252892,7.185634,0.9950377941131592
GIN,0.01,1000,0.005,512,0.08842162,8390.74609375,0.19581014,0.9999899693434737,0.29735774,0.9999927282333374
GCN,0.01,1000,0.0005,32,5.503116e-09,1325.536865234375,5.1811392e-05,0.9999999999993757,7.418299e-05,1.0
GAT,0.01,1000,0.0005,32,1.0797441e-07,3021.89208984375,0.00016529972,0.9999999999877512,0.0003285946,1.0
GraphSAGE,0.01,1000,0.0005,32,0.0002508583,1763.8062744140625,0.008397788,0.9999999715423268,0.015838508,1.0
GIN,0.01,1000,0.0005,32,0.7267263,9585.12890625,0.36449775,0.9999175592895768,0.85248244,0.9999310374259949
GCN,0.01,1000,0.0005,64,1.086796e-08,1354.67529296875,5.8396934e-05,0.9999999999987671,0.000104249506,1.0
GAT,0.01,1000,0.0005,64,2.1466109e-08,1719.8221435546875,9.388381e-05,0.9999999999975648,0.00014651316,1.0
GraphSAGE,0.01,1000,0.0005,64,6.430399e-10,1963.8363037109375,1.7818349e-05,0.9999999999999271,2.5358231e-05,1.0
GIN,0.01,1000,0.0005,64,0.49482858,9700.556640625,0.30269346,0.9999438660429294,0.70344055,0.9999533295631409
GCN,0.01,1000,0.0005,128,0.5482058,1373.6077880859375,0.41894686,0.9999378108670572,0.7404092,0.9999462962150574
GAT,0.01,1000,0.0005,128,0.0126057975,2496.894287109375,0.048109476,0.999998569982948,0.11227554,0.9999988079071045
GraphSAGE,0.01,1000,0.0005,128,0.49664548,1780.27685546875,0.42648426,0.9999436599292173,0.7047308,0.9999505281448364
GIN,0.01,1000,0.0005,128,0.6436208,9770.6728515625,0.35608456,0.999926986874173,0.8022598,0.9999399781227112
GCN,0.01,1000,0.0005,256,0.42721793,1450.2701416015625,0.3333426,0.9999515358779313,0.6536191,0.9999628663063049
GAT,0.01,1000,0.0005,256,6703.907,8288.896484375,29.420109,0.23950061652244625,81.87739,0.3343111276626587
GraphSAGE,0.01,1000,0.0005,256,0.005872495,3580.344970703125,0.051441357,0.9999993338170335,0.07663221,0.9999995231628418
GIN,0.01,1000,0.0005,256,0.9444017,10036.1328125,0.5914636,0.9998928659208671,0.9718033,0.9999234080314636
GCN,0.01,1000,0.0005,512,5.1313176e-08,1500.289794921875,0.00022471377,0.999999999994179,0.00022652412,1.0
GAT,0.01,1000,0.0005,512,1.2140929e-06,882333.875,0.0005408788,0.9999999998622718,0.0011018588,1.0
GraphSAGE,0.01,1000,0.0005,512,1.0036274e-07,1963.525390625,0.00015997993,0.9999999999886148,0.00031680078,1.0
GIN,0.01,1000,0.0005,512,48.001617,9462.013671875,2.9357965,0.99455463816629,6.92832,0.9954948425292969
GCN,0.01,1000,5e-05,32,2.0722675,1301.2657470703125,0.79160047,0.9997649194756479,1.4395373,0.999811589717865
GAT,0.01,1000,5e-05,32,8.981381e-07,2088.3193359375,0.0006559112,0.9999999998981142,0.0009477015,1.0
